StockBalanceDate|DepartmentCode|IdDepartment|InvoiceNum|InvoiceDate|GoodsCode|Quantity|PriceWholeBuy|PVatWholeBuy|PriceWholebuyWithoutVat|PriceRetail|PVatWholeRetail|PriceRetailWithoutVat|IdStore|SupplierCode|BestBefore|Series|Barcode|KIZ|GTIN|SGTIN|DateProduction
2021-10-26 00:00:00||10000|21-0-41207|2021-02-09 00:00:00|B9D50BC6-B300-4518-AE41-8AFC3B130675|1.0|359.57|32.69|326.88|450|40.91|409.09|10000|13|2024-05-01 00:00:00|M9050216|3352712000197||||
2021-10-26 00:00:00||10000|225030-17|2021-02-08 00:00:00|27D745E7-4BAA-4664-8DAF-9493330CA195|1.0|15.63|2.61|13.02|30|5|25|10000|4|1899-12-30 00:00:00|***|4751023297057||||
2021-10-26 00:00:00||10000|225030-17|2021-02-08 00:00:00|C71FCA28-4155-451E-A683-F0D763E8C064|1.0|21.14|1.92|19.22|40|3.64|36.36|10000|4|2025-12-01 00:00:00|122025|4607039770117||||
2021-10-26 00:00:00||10000|21-0-42366|2021-02-10 00:00:00|1AAD0961-1D42-4D30-9351-6F2D78830D0C|0.5|480.46|43.68|436.78|600|54.55|545.45|10000|13|2021-07-01 00:00:00|50881|3400970000968||||
2021-10-26 00:00:00||10000|КЗН00161060|2021-02-09 00:00:00|3BD26050-7BE9-4B8E-8057-946EFB5683A2|0.4|632.37|57.49|574.88|759|69|690|10000|5|2022-11-01 00:00:00|11870051|9003638150001||||
2021-10-26 00:00:00||10000|21-0-42365|2021-02-10 00:00:00|225F6B6F-176A-4727-96B5-CECA815E1CE9|1.0|513.66|46.7|466.96|598|54.36|543.64|10000|13|2023-04-01 00:00:00|0000155368|4029799119706||||
2021-10-26 00:00:00||10000|КЗН00161061|2021-02-09 00:00:00|ED6F11B6-3110-489B-A116-DCEB98B992CA|1.0|55.99|5.09|50.9|73|6.64|66.36|10000|5|2023-11-01 00:00:00|121020|4601498007005||||
2021-10-26 00:00:00||10000|КЗН00161061|2021-02-09 00:00:00|723D0E7F-4E23-40AA-966C-FB96424AD8E9|1.0|80.77|7.34|73.43|106|9.64|96.36|10000|5|2022-09-01 00:00:00|060820|4601808009118||||
2021-10-26 00:00:00||10000|233519-17|2021-02-09 00:00:00|B5081593-79D0-4CDC-83E8-BFEF77FF1459|1.0|122.9|11.17|111.73|155|14.09|140.91|10000|4|2025-08-31 00:00:00|32A0820|5995327275024||||
2021-10-26 00:00:00||10000|149216842-001|2021-02-11 00:00:00|1E59841B-25F7-4758-8D23-E3DA43F36D67|1.0|157.48|14.32|143.16|210|19.09|190.91|10000|26|2024-10-31 00:00:00|061020|4607013860186||||
2021-10-26 00:00:00||10000|21-0-43795|2021-02-11 00:00:00|73F1CDB0-88A2-4A0B-815B-1FD39E44891B|0.3333333333333334|580.91|52.81|528.1|700|63.64|636.36|10000|13|2025-09-01 00:00:00|51990920|4607055136683||||
2021-10-26 00:00:00||10000|240335-17|2021-02-10 00:00:00|8F3117FA-4E2B-4CA7-BE65-EB74B9C8F234|1.0|423.73|38.52|385.21|530|48.18|481.82|10000|4|2023-04-18 00:00:00|060127|4250369502387||||
2021-10-26 00:00:00||10000|240335-17|2021-02-10 00:00:00|33CF6B9C-38FF-4425-BE9F-2F3E866A307C|1.0|124.06|11.28|112.78|163|14.82|148.18|10000|4|2023-08-31 00:00:00|12082020|4603182001672||||
2021-10-26 00:00:00||10000|240335-17|2021-02-10 00:00:00|1A97F3FB-3E2D-492B-841D-D01BD66DA160|1.0|130.35|11.85|118.5|183|16.64|166.36|10000|4|2023-10-01 00:00:00|30920|4604060017709||||
2021-10-26 00:00:00||10000|240335-17|2021-02-10 00:00:00|26125000-BB40-4A9D-8CA7-F5744DC055BE|1.0|836.55|76.05|760.5|1000|90.91|909.09|10000|4|2023-08-29 00:00:00|11995470|5702589307215||||
2021-10-26 00:00:00||10000|21-0-45372|2021-02-12 00:00:00|D19EE3CF-F9F2-46A7-961E-A688BA70D444|1.0|162.47|27.08|135.39|212|35.33|176.67|10000|13|2023-12-08 00:00:00|1220|4670030870155||||
2021-10-26 00:00:00||10000|КЗН00171870|2021-02-11 00:00:00|20A35CBC-9A27-4577-9006-7A052F16F1C8|1.0|362.28|60.38|301.9|453|75.5|377.5|10000|5|2024-07-01 00:00:00|190620|4680013244132||||
2021-10-26 00:00:00||10000|КЗН00171870|2021-02-11 00:00:00|AF32F434-FC95-49BE-9BB8-CC37CFC55AC3|1.0|178.98|16.27|162.71|225|20.45|204.55|10000|5|2022-08-01 00:00:00|1908545|4602210002957||||
2021-10-26 00:00:00||10000|КЗН00171871|2021-02-11 00:00:00|BF5F368F-116F-4CDE-A2C4-634048C7B4F2|1.0|165.11|15.01|150.1|207|18.82|188.18|10000|5|2024-06-01 00:00:00|KHA20002|8901086080219||||
2021-10-26 00:00:00||10000|КЗН00171871|2021-02-11 00:00:00|146DE146-1523-434E-A796-AA03B1EC1144|1.0|185.74|16.89|168.85|235|21.36|213.64|10000|5|2023-08-01 00:00:00|N20162|8901236020065||||
2021-10-26 00:00:00||10000|149326080-001|2021-02-12 00:00:00|725C1710-6C1E-4060-B5A0-7747607D9F90|1.0|160.18|26.7|133.48|209|34.83|174.17|10000|26|2023-12-01 00:00:00|387/1220|4607034471590||||
2021-10-26 00:00:00||10000|149326080-001|2021-02-12 00:00:00|C2AAF571-DD56-4D5E-9BF9-752438107D98|1.0|178.05|16.19|161.86|223|20.27|202.73|10000|26|2023-01-01 00:00:00|151220|4601808007763||||
2021-10-26 00:00:00||10000|149326080-001|2021-02-12 00:00:00|4FDE2B4F-F632-4785-929D-25C7E850AE74|0.52|323.27|29.39|293.88|500|45.45|454.55|10000|26|2025-08-01 00:00:00|004132127|4049500881555||||
2021-10-26 00:00:00||10000|249525-17|2021-02-11 00:00:00|23D09482-90A2-4C6B-A133-4593DABC65E9|1.0|489.96|44.54|445.42|580|52.73|527.27|10000|4|2022-09-01 00:00:00|N006R1|5995327115214||||
2021-10-26 00:00:00||10000|249525-17|2021-02-11 00:00:00|3EE50B7C-E49C-4024-88FF-1398647D950F|1.0|397.11|36.1|361.01|497|45.18|451.82|10000|4|2023-09-01 00:00:00|03048A|4013054017487||||
2021-10-26 00:00:00||10000|259757-17|2021-02-14 00:00:00|D1511A12-7944-425D-904E-23AF403BBEEE|1.0|573.67|52.15|521.52|750|68.18|681.82|10000|4|2025-10-01 00:00:00|102025|4627113834917||||
2021-10-26 00:00:00||10000|149494981-001|2021-02-15 00:00:00|DD8E6B37-1D70-4342-BC0F-D42DBCD036CF|1.0|175.91|15.99|159.92|225|20.45|204.55|10000|26|2023-09-01 00:00:00|9278028850|4084500757288||||
2021-10-26 00:00:00||10000|149424243-001|2021-02-15 00:00:00|BDE87070-225D-4EEA-A27C-BA3587F063B7|1.0|300.79|50.13|250.66|360|60|300|10000|26|2023-01-01 00:00:00|02807|4011548023419||||
2021-10-26 00:00:00||10000|21-0-46766|2021-02-15 00:00:00|323EB351-EC0C-45ED-BA94-D3FAC3703708|1.0|38.06|3.46|34.6|52|4.73|47.27|10000|13|2023-08-06 00:00:00|620820|4601026301766||||
2021-10-26 00:00:00||10000|21-0-47505|2021-02-15 00:00:00|E81DCE60-3226-4291-A223-953E7DBE9888|0.5000000000000001|756.03|68.73|687.3|990|90|900|10000|13|2025-05-31 00:00:00|2347A0520|5995327119946||||
2021-10-26 00:00:00||10000|КЗН00181137|2021-02-13 00:00:00|D1D8D573-F831-4A15-9F94-7EF03C11AEA2|1.0|486.39|44.22|442.17|590|53.64|536.36|10000|5|2022-02-01 00:00:00|15543S|0300651439403||||
2021-10-26 00:00:00||10000|КЗН00181138|2021-02-13 00:00:00|C5FEADFC-1114-4CDC-825D-F00649AB9827|1.0|430.4|39.13|391.27|540|49.09|490.91|10000|5|2022-11-01 00:00:00|931120|4601969006193||||
2021-10-26 00:00:00||10000|КЗН00182514|2021-02-14 00:00:00|A1992784-D3BD-4E37-A1FE-A9BE24D23CCB|1.0|100.82|9.17|91.65|127|11.55|115.45|10000|5|2022-07-01 00:00:00|N20141|8901236003402||||
2021-10-26 00:00:00||10000|256478-17|2021-02-12 00:00:00|5312990D-EB9B-4682-99CA-CFFC659CF046|2.0|424.55|38.6|385.95|550|50|500|10000|4|2022-10-01 00:00:00|EL6803|4620017180036||||
2021-10-26 00:00:00||10000|256845-17|2021-02-12 00:00:00|EE6E88AC-BDBF-4E6D-9283-090117EF2132|2.0|22.5|2.05|20.45|30|2.73|27.27|10000|4|2025-02-28 00:00:00|KN3125|4030855000890||||
2021-10-26 00:00:00||10000|256845-17|2021-02-12 00:00:00|994523FD-86BD-493C-A1C1-068C1C29D4AA|1.0|264.33|24.03|240.3|330|30|300|10000|4|2023-08-01 00:00:00|V19863|4030096245166||||
2021-10-26 00:00:00||10000|256845-17|2021-02-12 00:00:00|E4CD50B9-D3BF-4A78-96AF-4F77BC829C2D|1.0|450.96|41|409.96|550|50|500|10000|4|2023-07-01 00:00:00|S04/06/005B|8901278000193||||
2021-10-26 00:00:00||10000|256845-17|2021-02-12 00:00:00|CB0E37B4-3A64-48D9-8E65-B914323F5DF0|1.0|161.45|14.68|146.77|205|18.64|186.36|10000|4|2025-07-01 00:00:00|2916A0720|5995327166261||||
2021-10-26 00:00:00||10000|262335-17|2021-02-14 00:00:00|D3419155-2CDF-4F7A-BCE5-BE13599A91CE|1.6|344.91|31.36|313.55|435|39.55|395.45|10000|4|2022-03-01 00:00:00|A74925|3838989502317||||
2021-10-26 00:00:00||10000|11502-U2153|2021-02-15 00:00:00|7E7EBC6D-7834-49ED-93F6-60F93781F77D|1.0|220.05|20|200.05|290|26.36|263.64|10000|3|2025-03-01 00:00:00|1220|4607025840640||||
2021-10-26 00:00:00||10000|11502-U2153|2021-02-15 00:00:00|5EE073BC-52A9-4E77-AC40-A1100DAC83A5|1.0|418.8|0|418.8|560|0|560|10000|3|2026-01-01 00:00:00|6|4601774005664||||
2021-10-26 00:00:00||10000|11502-U2153|2021-02-15 00:00:00|3BEAA614-C5D4-411F-8803-8FE0CDB48D94|1.0|418.52|0|418.52|560|0|560|10000|3|2025-07-01 00:00:00|072020|4601774005671||||
2021-10-26 00:00:00||10000|11502-U2153|2021-02-15 00:00:00|2DED5428-DAF3-4967-8BC5-84E71F72882D|1.0|118.17|10.74|107.43|138|12.55|125.45|10000|3|2022-02-01 00:00:00|25112020|4606272031122||||
2021-10-26 00:00:00||10000|11502-U2153|2021-02-15 00:00:00|BEB9A8DD-15E0-4B76-80F5-12D0A89C2480|1.0|16.75|2.79|13.96|40|6.67|33.33|10000|3|2023-08-01 00:00:00|082020|4607074610294||||
2021-10-26 00:00:00||10000|21-0-49125|2021-02-16 00:00:00|CE837A69-4388-48E7-86E5-7CD5577F23DA|1.0|150.26|13.66|136.6|196|17.82|178.18|10000|13|2024-12-31 00:00:00|600|3858881052260||||
2021-10-26 00:00:00||10000|КЗН00186745|2021-02-15 00:00:00|E4297EC8-FB28-4625-B352-E78F737D5C6B|1.0|74.62|6.78|67.84|93|8.45|84.55|10000|5|2023-06-01 00:00:00|040620|5907529430002||||
2021-10-26 00:00:00||10000|КЗН00186746|2021-02-15 00:00:00|54C4AAD5-9DFA-4628-96C9-D071C6A2FEE6|1.0|81.86|7.44|74.42|120|10.91|109.09|10000|5|2023-10-01 00:00:00|4041020|3800010650700||||
2021-10-26 00:00:00||10000|КЗН00186746|2021-02-15 00:00:00|7708DF9E-9922-485C-9A73-7E72D31713BE|1.0|12.42|1.13|11.29|25|2.27|22.73|10000|5|2023-12-01 00:00:00|161120|4605404003396||||
2021-10-26 00:00:00||10000|21-0-49124|2021-02-16 00:00:00|5CEE666E-17A5-4CFE-948B-9B5AAD2D7705|1.0|133.24|12.11|121.13|174|15.82|158.18|10000|13|2023-10-01 00:00:00|13161020|4607009580937||||
2021-10-26 00:00:00||10000|21-0-49124|2021-02-16 00:00:00|9D57427C-FE18-40EC-9B20-54600A05EB42|1.0|213.94|19.45|194.49|280|25.45|254.55|10000|13|2023-01-01 00:00:00|3241220|4601669006035||||
2021-10-26 00:00:00||10000|21-0-49124|2021-02-16 00:00:00|028EC9F2-2DBE-4AE5-9EE1-610C15715B76|1.0|66.5|6.05|60.45|90|8.18|81.82|10000|13|2026-01-01 00:00:00|21220|4602884000426||||
2021-10-26 00:00:00||10000|274968-17|2021-02-16 00:00:00|B713729A-3612-4656-8C3B-2C060AF210DA|1.0|22.52|2.05|20.47|31|2.82|28.18|10000|4|2023-05-01 00:00:00|70520|4605095005563||||
2021-10-26 00:00:00||10000|274968-17|2021-02-16 00:00:00|C2767217-EC31-44C4-B1F4-F6AF1325E47A|1.0|1966.97|178.82|1788.15|2300|209.09|2090.91|10000|4|2023-05-08 00:00:00|060589|4250369503780||||
2021-10-26 00:00:00||10000|274968-17|2021-02-16 00:00:00|C44A024F-1DFE-4E30-BCA9-28FFA738F348|2.0|19.72|3.29|16.43|30|5|25|10000|4|2021-12-09 00:00:00|2501220|4601669008688||||
2021-10-26 00:00:00||10000|274968-17|2021-02-16 00:00:00|29772278-5028-40BD-8CF7-F4C6BCB535AA|1.0|78.68|13.11|65.57|110|18.33|91.67|10000|4|2022-11-01 00:00:00|06/1120|4640003261310||||
2021-10-26 00:00:00||10000|КЗН00194433|2021-02-16 00:00:00|FFB1F5E9-3048-439B-A28E-67C38DEF59BE|1.0|78.72|7.16|71.56|115|10.45|104.55|10000|5|2022-10-01 00:00:00|90919|4820044110888||||
2021-10-26 00:00:00||10000|КЗН00194434|2021-02-16 00:00:00|D7CBC7F0-41BE-48EE-AEE0-50F87BD5A1BB|1.0|64.15|5.83|58.32|90|8.18|81.82|10000|5|2023-09-01 00:00:00|280920|4601026002014||||
2021-10-26 00:00:00||10000|КЗН00194434|2021-02-16 00:00:00|53A70AEE-4688-4D2C-ADBF-3F3F96F22875|1.0|315.11|28.65|286.46|390|35.45|354.55|10000|5|2025-06-01 00:00:00|032368A|3582910082590||||
2021-10-26 00:00:00||10000|21-0-50386|2021-02-17 00:00:00|04448C82-9477-4391-8BCE-C8D0AAE01C46|1.0|77.44|7.04|70.4|97|8.82|88.18|10000|13|2022-06-01 00:00:00|010520|4603762000811||||
2021-10-26 00:00:00||10000|21-0-50386|2021-02-17 00:00:00|652B2E4E-916C-4BFC-9F73-2A60A9D286D0|1.0|94.6|8.6|86|123|11.18|111.82|10000|13|2022-05-01 00:00:00|040520|4607003240240||||
2021-10-26 00:00:00||10000|21-0-50386|2021-02-17 00:00:00|5F01876B-540E-41FD-9B0F-1011DD432AED|1.0|136.51|12.41|124.1|175|15.91|159.09|10000|13|2022-08-01 00:00:00|HK893|5000158103740||||
2021-10-26 00:00:00||10000|21-0-50385|2021-02-17 00:00:00|0E879EAB-B6F1-4E33-B09A-9D02F6B36DB5|0.6666666666666667|1388.72|126.25|1262.47|1667|151.55|1515.45|10000|13|2025-07-31 00:00:00|KX6144|3838957088072||||
2021-10-26 00:00:00||10000|21-0-50385|2021-02-17 00:00:00|220651B1-59E5-49E2-9C74-E06AC64F3ED2|1.0|160.06|14.55|145.51|199|18.09|180.91|10000|13|2024-08-01 00:00:00|100018558|8594737184314||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|F5A4D961-C132-455F-A92F-737D52270CD8|1.0|443.03|40.28|402.75|554|50.36|503.64|10000|4|2023-04-30 00:00:00|0000152797|4029799125578||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|5E75341B-D304-42C9-AB98-90AB44DDF19A|1.0|1152.42|104.77|1047.65|1370|124.55|1245.45|10000|4|2023-10-10 00:00:00|4101020|4607008360011||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|AB067753-388D-4370-AADC-235D0378CA01|1.0|38.96|3.54|35.42|60|5.45|54.55|10000|4|2023-05-01 00:00:00|010420|4605113001010||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|495F0B81-9F05-4A99-AC84-BC25A8FF0E34|2.0|25.13|2.28|22.85|40|3.64|36.36|10000|4|2022-05-01 00:00:00|010420|4605113000747||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|5CC8B3B8-CF10-473E-90CA-4038F0F1FCCD|1.0|52.6|4.78|47.82|74|6.73|67.27|10000|4|2022-06-01 00:00:00|010620|4603762002372||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|71DF065F-A8A5-4407-8FAA-2F27DF73329E|1.0|156.95|14.27|142.68|203|18.45|184.55|10000|4|2022-06-01 00:00:00|710620|4607019011056||||
2021-10-26 00:00:00||10000|281811-17|2021-02-16 00:00:00|8995C7BD-9E4D-47A7-ADC6-74C65C9A725B|0.2299999999999999|365.65|33.24|332.41|800|72.73|727.27|10000|4|2025-09-01 00:00:00|102003-O|4250431918818||||
2021-10-26 00:00:00||10000|149698111-001|2021-02-17 00:00:00|D6D1C97E-1614-4D22-B9F0-92EFE499970C|1.0|178.1|16.19|161.91|230|20.91|209.09|10000|26|2025-04-01 00:00:00|NF2007|4602009354410||||
2021-10-26 00:00:00||10000|21-0-51766|2021-02-18 00:00:00|9E1A1DDC-F214-4E55-A92C-4B317CB8F55D|0.3333333333333334|435.57|39.6|395.97|540|49.09|490.91|10000|13|2023-02-01 00:00:00|100016449|8594737233913||||
2021-10-26 00:00:00||10000|КЗН00199688|2021-02-17 00:00:00|8DCC71C0-6F21-455C-8B19-7844BDEB8FA2|1.0|420.26|70.04|350.22|520|86.67|433.33|10000|5|2022-04-01 00:00:00|115470|5017034541084||||
2021-10-26 00:00:00||10000|КЗН00199688|2021-02-17 00:00:00|F04D64BB-FB4D-4D43-8584-C6E29DF1A7AA|0.4|1267.24|115.2|1152.04|1600|145.45|1454.55|10000|5|2023-04-01 00:00:00|H04036A|5997001302903||||
2021-10-26 00:00:00||10000|КЗН00199689|2021-02-17 00:00:00|CDC58CBD-4721-428E-95D9-3E9FCF5984E4|0.5|284.22|25.84|258.38|374|34|340|10000|5|2025-09-01 00:00:00|52210920|4750232000229||||
2021-10-26 00:00:00||10000|КЗН00199689|2021-02-17 00:00:00|E510650B-A068-48BC-9E2B-D7E8E816D78D|1.0|381.05|34.64|346.41|480|43.64|436.36|10000|5|2023-09-01 00:00:00|3630920|4607072020156||||
2021-10-26 00:00:00||10000|287572-17|2021-02-17 00:00:00|D350E2A4-229B-4300-9AA7-47828A7A018B|1.0|103.18|17.2|85.98|135|22.5|112.5|10000|4|2022-08-01 00:00:00|082022|4820065531273||||
2021-10-26 00:00:00||10000|149808811-001|2021-02-19 00:00:00|109597B4-BE44-4C89-A763-0F076A26045E|0.20000000000000012|452.11|41.1|411.01|570|51.82|518.18|10000|26|2023-10-31 00:00:00|16380520|5900004074371||||
2021-10-26 00:00:00||10000|149808811-001|2021-02-19 00:00:00|4A38D096-F6DF-4EFC-BD9D-EEB554371F26|1.0|446.4|40.58|405.82|558|50.73|507.27|10000|26|2024-05-01 00:00:00|2680420|4602193009448||||
2021-10-26 00:00:00||10000|149901162-001|2021-02-19 00:00:00|573A7DAF-AB99-478F-8698-8B8337B946C0|1.0|140.88|12.81|128.07|184|16.73|167.27|10000|26|2022-07-01 00:00:00|20620|4602884003199||||
2021-10-26 00:00:00||10000|КЗН00206341|2021-02-18 00:00:00|4242E9FF-53A4-496C-8D23-D833E08DA390|1.0|55.81|5.07|50.74|85|7.73|77.27|10000|5|2022-12-01 00:00:00|861220|4602824000103||||
2021-10-26 00:00:00||10000|295490-17|2021-02-18 00:00:00|CBEDFDE8-40DF-4E5E-B5EF-272C11973209|1.0|104.27|17.38|86.89|136|22.67|113.33|10000|4|2022-05-01 00:00:00|052022|4607109404171||||
2021-10-26 00:00:00||10000|295490-17|2021-02-18 00:00:00|F3A1CADF-FB04-4427-AF25-0A538ABAC815|1.0|102.22|17.04|85.18|135|22.5|112.5|10000|4|2026-10-01 00:00:00|102026|4605658170035||||
2021-10-26 00:00:00||10000|295490-17|2021-02-18 00:00:00|5D13FB7F-C7BE-4553-BACC-73FEB82B5996|0.30000000000000004|566.6|0|566.6|1000|0|1000|10000|4|2024-12-01 00:00:00|20A02S|4602206001230||||
2021-10-26 00:00:00||10000|КЗН00213157|2021-02-19 00:00:00|ABFDEEE8-26B8-43E8-A0CD-9EF8832D5299|1.0|290.71|26.43|264.28|368|33.45|334.55|10000|5|2022-12-01 00:00:00|500401|4260142420357||||
2021-10-26 00:00:00||10000|21-0-55055|2021-02-20 00:00:00|FC0095A3-5D0A-407B-A897-5DFFD0E7727A|1.0|22.17|2.02|20.15|29.4|2.67|26.73|10000|13|2024-01-01 00:00:00|321220|4810133010977||||
2021-10-26 00:00:00||10000|21-0-55056|2021-02-20 00:00:00|DEF2775A-4524-4A25-A1CE-E6A877BBE15D|3.0|33.46|5.58|27.88|55|9.17|45.83|10000|13|2022-11-12 00:00:00|27660|4607136740266||||
2021-10-26 00:00:00||10000|21-0-55056|2021-02-20 00:00:00|7DD664D2-D6C2-4153-B2D2-33BCEF60609A|1.0|102.65|17.11|85.54|144|24|120|10000|13|2022-12-01 00:00:00|101220|4607004431050||||
2021-10-26 00:00:00||10000|КЗН00213158|2021-02-19 00:00:00|A612CB7D-DAB3-4A89-918B-4C3B126C17C7|1.0|1049.41|95.4|954.01|1250|113.64|1136.36|10000|5|2024-07-01 00:00:00|C42767|9006968010359||||
2021-10-26 00:00:00||10000|КЗН00213158|2021-02-19 00:00:00|81643DD0-1942-42CE-9597-CB5EC1D5EC0F|1.0|48.4|4.4|44|64|5.82|58.18|10000|5|2023-10-01 00:00:00|021020|4670033320275||||
2021-10-26 00:00:00||10000|304603-17|2021-02-19 00:00:00|31901BC6-B90D-45E7-AFB6-65077EF24B89|1.0|53.51|8.92|44.59|80|13.33|66.67|10000|4|1899-12-30 00:00:00|***|4607068620711||||
2021-10-26 00:00:00||10000|1229160|2021-02-22 11:41:10|0F9B8D43-4C78-43D9-A309-C553F56A8212|1.0|240|0|240|500|0|500|10000|12|||||||
2021-10-26 00:00:00||10000|1229160|2021-02-22 11:41:10|948B2C80-04F7-4ECF-B48F-9482124AE902|3.0|260|0|260|520|0|520|10000|12|||||||
2021-10-26 00:00:00||10000|1229160|2021-02-22 11:41:10|EA9D2A62-878C-4197-849F-E40ED3217C08|15.0|130|0|130|320|0|320|10000|12|||||||
2021-10-26 00:00:00||10000|КЗН00220244|2021-02-20 00:00:00|E5F7FB07-9E6C-4548-AC79-29FC1564FD61|2.0|19.73|1.79|17.94|45|4.09|40.91|10000|5|2022-10-01 00:00:00|110920|4603933000695||||
2021-10-26 00:00:00||10000|КЗН00222670|2021-02-23 00:00:00|12CF3E8D-9039-402B-92EE-69DEE0B47059|1.0|141.46|12.86|128.6|177|16.09|160.91|10000|5|2023-05-01 00:00:00|170520|4823002217285||||
2021-10-26 00:00:00||10000|КЗН00222670|2021-02-23 00:00:00|CC22B0A4-22C2-429D-8F04-A9EB9B6DFA8D|1.0|230.57|20.96|209.61|294|26.73|267.27|10000|5|2024-12-01 00:00:00|20A1356|4607098452207||||
2021-10-26 00:00:00||10000|КЗН00220245|2021-02-20 00:00:00|0A24D936-B9FD-4F36-9D56-3BA51839CF1D|1.0|89.8|8.16|81.64|115|10.45|104.55|10000|5|2023-09-01 00:00:00|0010920|4607143560727||||
2021-10-26 00:00:00||10000|КЗН00220245|2021-02-20 00:00:00|EA77FC40-24CF-4AF9-8BDD-D8465357BBC0|1.0|145.2|13.2|132|180|16.36|163.64|10000|5|2022-08-01 00:00:00|300820|4607003244675||||
2021-10-26 00:00:00||10000|КЗН00220245|2021-02-20 00:00:00|F57AEED8-E8C5-42A8-99FB-37CA0F6ED3C5|0.25|264.63|24.06|240.57|330|30|300|10000|5|2022-11-01 00:00:00|0290T1|5000158069695||||
2021-10-26 00:00:00||10000|КЗН00220245|2021-02-20 00:00:00|330D8C48-D31C-4927-BD96-985761C8EB57|1.0|273.52|24.87|248.65|330|30|300|10000|5|2025-08-01 00:00:00|0713021CA|7640114721670||||
2021-10-26 00:00:00||10000|КЗН00220245|2021-02-20 00:00:00|4DAC3B78-D05D-41EC-BB09-01CF7BCFD9AD|1.0|546.11|49.65|496.46|649|59|590|10000|5|2025-08-01 00:00:00|840920|4607098451736||||
2021-10-26 00:00:00||10000|КЗН00222671|2021-02-23 00:00:00|45F01521-7901-414C-B20A-56471B79D57B|1.0|245.61|22.33|223.28|308|28|280|10000|5|2022-07-01 00:00:00|0G241A|4607013581616||||
2021-10-26 00:00:00||10000|КЗН00222671|2021-02-23 00:00:00|8BC3568F-F335-4DBB-89B0-122688572297|1.0|228.01|20.73|207.28|290|26.36|263.64|10000|5|2022-12-01 00:00:00|56921220|4607055133217||||
2021-10-26 00:00:00||10000|КЗН00222671|2021-02-23 00:00:00|950659AD-341A-4524-8B47-2B33C72CF598|1.0|78.55|7.14|71.41|98|8.91|89.09|10000|5|2023-08-01 00:00:00|X702|4602233002637||||
2021-10-26 00:00:00||10000|21-0-56367|2021-02-24 00:00:00|1E9B69F2-28A7-407D-9519-A381A910EF19|1.0|245.25|22.3|222.95|307|27.91|279.09|10000|13|2023-09-01 00:00:00|3150920|4750232012314||||
2021-10-26 00:00:00||10000|310136-17|2021-02-20 00:00:00|A2C30EAF-4D7F-4A67-AC81-8CFACE2D4A2B|1.0|146.4|24.4|122|192|32|160|10000|4|2022-08-01 00:00:00|082020|4605605000187||||
2021-10-26 00:00:00||10000|310136-17|2021-02-20 00:00:00|2178D379-51F7-4951-8122-2285E9AFBAB7|1.0|301.66|27.42|274.24|365|33.18|331.82|10000|4|2024-07-31 00:00:00|6713A0720|5995327130118||||
2021-10-26 00:00:00||10000|310136-17|2021-02-20 00:00:00|D42FFD73-D9EE-4E1F-92FA-A4B0BAF4C876|0.5|1381.08|125.55|1255.53|1600|145.45|1454.55|10000|4|2023-10-31 00:00:00|1131220|4605964005861||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|CA795FFA-3541-4738-8654-2FA36CAD6DCC|5.0|59.86|5.44|54.42|74.9|6.81|68.09|10000|4|2025-04-01 00:00:00|140320|4603988013206||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|3958453A-0BEC-4A87-8690-E3E12BC763EE|1.0|462.48|42.04|420.44|560|50.91|509.09|10000|4|2022-08-01 00:00:00|00190220|4602156000284||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|EA226672-C88A-4666-84D5-1EF77DD51413|1.0|149.59|13.6|135.99|250|22.73|227.27|10000|4|2023-01-01 00:00:00|01012021|4607035440175||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|F14D3D71-C87C-405B-B711-E350D71A9896|1.0|134.28|12.21|122.07|220|20|200|10000|4|1899-12-30 00:00:00|***|4650057930667||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|F55F63FD-96AB-4A09-8C9D-9722808D9F2C|1.0|56.21|9.37|46.84|85|14.17|70.83|10000|4|2022-12-01 00:00:00|122022|1442069270021||||
2021-10-26 00:00:00||10000|318278-17|2021-02-23 00:00:00|A5991B95-7B58-428B-80C2-CBDD6BC1987C|1.0|44.81|7.47|37.34|68|11.33|56.67|10000|4|2023-01-13 00:00:00|13012021|4660019921473||||
2021-10-26 00:00:00||10000|12402-N9789|2021-02-24 00:00:00|0689574C-1508-4317-90E2-F7120677EFCD|1.0|113.75|10.34|103.41|136|12.36|123.64|10000|3|2021-11-24 00:00:00|050720|4600338008066||||
2021-10-26 00:00:00||10000|12402-N9789|2021-02-24 00:00:00|19B64A3D-5960-46CD-81F8-D6BE7BEBEBA8|1.0|344.34|31.3|313.04|450|40.91|409.09|10000|3|2021-09-01 00:00:00|050819|4601808008890||||
